CancelID,RideID,PassengerUserID,DriverUserID,CanceledBy,CancelReason,CancelTime,CancellationFee_BDT
1965,15099,1057,1108,Driver,Driver too far,2024-02-20T12:28:45,0
1966,15104,1149,1073,Driver,Driver too far,2024-09-19T20:17:21,0
1967,15122,860,59,Driver,Driver too far,2024-01-03T22:09:07,0
1968,15128,23,1359,Driver,Changed mind,2024-10-28T16:18:56,0
1969,15133,1029,936,Driver,Vehicle issue,2024-10-12T01:16:32,10.8
1970,15160,746,1073,Driver,Driver too far,2024-03-25T07:54:08,8.61
1971,15164,959,72,Driver,No show,2024-10-21T14:37:22,0
1972,15170,1369,1224,Driver,No show,2024-05-29T16:18:49,0
1973,15176,1400,1284,Passenger,Changed mind,2024-09-04T02:22:04,0
1974,15177,962,184,Driver,Vehicle issue,2024-09-08T19:06:55,0
1975,15178,615,558,Passenger,No show,2024-06-29T12:00:02,0
1976,15182,159,845,Driver,No show,2024-08-13T12:48:19,0
1977,15185,29,363,Accident,Accident,2024-11-14T07:55:02,17.52
1978,15190,1386,891,Driver,Changed mind,2024-07-31T02:00:29,0
1979,15205,297,1303,Passenger,Driver too far,2024-04-07T15:55:57,5.25
1980,15208,1183,1342,Accident,Accident,2024-03-04T16:55:53,17.88
1981,15212,911,936,Passenger,Changed mind,2024-11-02T10:19:51,0
1982,15220,835,72,Passenger,No show,2024-07-08T04:03:44,0
1983,15227,1103,1108,Driver,Vehicle issue,2024-06-22T17:06:36,4.34
1984,15239,421,72,Driver,No show,2024-04-26T04:59:25,0
1985,15254,949,1284,Accident,Accident,2024-06-12T11:21:05,0
1986,15258,1217,936,Driver,No show,2024-07-23T01:58:50,0
1987,15264,296,750,Passenger,Driver too far,2024-03-27T22:32:31,6.7
1988,15270,364,631,Driver,Changed mind,2024-07-24T22:09:43,0
1989,15273,313,1073,Passenger,Vehicle issue,2024-10-03T15:35:56,2.9
1990,15286,341,908,Driver,Changed mind,2024-03-11T15:11:16,0
1991,15289,488,173,Passenger,Vehicle issue,2024-08-28T10:46:07,0
1992,15291,364,1359,Driver,Driver too far,2024-12-10T00:49:35,0
1993,15305,721,891,Driver,No show,2024-07-14T05:16:07,0
1994,15313,1362,908,Driver,Driver too far,2024-12-04T22:02:28,0
1995,15320,1252,908,Driver,Vehicle issue,2024-12-11T07:57:50,0
1996,15324,230,1124,Driver,Vehicle issue,2024-07-24T02:15:50,0
1997,15333,695,173,Passenger,No show,2024-02-18T06:08:38,0
1998,15345,967,1359,Driver,No show,2024-12-05T00:04:18,0
1999,15350,2,908,Driver,No show,2024-12-18T19:47:05,0
2000,15353,677,936,Driver,Changed mind,2024-10-18T15:03:38,0
2001,15357,932,1359,Passenger,Vehicle issue,2024-06-14T10:46:59,0
2002,15358,1183,891,Passenger,Vehicle issue,2024-03-06T08:11:13,0
2003,15363,1295,184,Passenger,Vehicle issue,2024-04-29T16:57:08,2.95
2004,15365,1393,173,Driver,No show,2024-01-05T02:34:03,0
2005,15366,619,845,Passenger,Changed mind,2024-09-09T06:12:14,0
2006,15372,213,957,Driver,Vehicle issue,2024-04-13T09:16:58,7.8
2007,15373,359,173,Driver,Changed mind,2024-03-21T08:01:00,0
2008,15395,722,1124,Driver,Driver too far,2024-06-05T15:58:14,0
2009,15410,1443,845,Passenger,Driver too far,2024-06-24T12:07:37,4.26
2010,15420,1435,1284,Passenger,Vehicle issue,2024-03-07T21:27:04,0
2011,15428,1091,507,Driver,Driver too far,2024-09-08T09:21:11,16.53
2012,15431,1335,1359,Driver,Driver too far,2024-10-23T09:21:36,5.62
2013,15442,171,712,Passenger,No show,2024-04-28T20:31:12,0
2014,15444,743,750,Driver,No show,2024-01-14T12:07:26,0
2015,15463,1277,891,Passenger,No show,2024-09-28T14:50:43,0
2016,15473,123,1094,Driver,Driver too far,2024-12-23T08:14:07,0
2017,15507,239,59,Driver,Vehicle issue,2024-02-10T23:06:31,7.5
2018,15511,379,667,Driver,No show,2024-11-17T09:51:05,0
2019,15514,1351,259,Passenger,Driver too far,2024-03-02T15:05:40,0
2020,15518,865,631,Accident,Accident,2024-05-15T03:49:52,0
2021,15522,852,1303,Driver,No show,2024-09-24T05:14:53,0
2022,15539,323,184,Driver,Driver too far,2024-04-14T07:46:15,19.82
2023,15542,1312,891,Driver,No show,2024-03-16T05:17:44,0
2024,15561,133,957,Driver,Vehicle issue,2024-06-10T13:43:49,0
2025,15562,1196,184,Accident,Accident,2024-01-23T06:18:54,22.44
2026,15566,798,1105,Passenger,Vehicle issue,2024-10-19T18:05:06,9.44
2027,15580,998,905,Driver,Changed mind,2024-08-21T05:32:02,0
2028,15587,1354,1,Passenger,No show,2024-07-31T04:52:57,9.62
2029,15597,1299,891,Driver,Driver too far,2024-05-19T00:38:39,0
2030,15601,156,59,Driver,No show,2024-03-22T04:06:31,0
2031,15608,1151,1359,Driver,No show,2024-01-17T04:37:39,0
2032,15618,98,1303,Passenger,No show,2024-10-08T00:38:06,5.6
2033,15619,388,1284,Driver,Vehicle issue,2024-08-09T06:01:31,0
2034,15628,881,1284,Driver,No show,2024-09-02T18:39:06,0
2035,15637,578,891,Passenger,Vehicle issue,2024-01-07T00:17:54,0
2036,15638,1466,466,Driver,No show,2024-01-11T03:57:32,0
2037,15639,489,184,Driver,No show,2024-06-22T13:23:58,0
2038,15647,869,558,Driver,Changed mind,2024-04-08T03:21:07,12.13
2039,15651,1313,1,Driver,Changed mind,2024-12-12T00:12:47,0
2040,15656,1134,1073,Driver,No show,2024-07-28T16:47:15,0
2041,15667,668,363,Passenger,Changed mind,2024-12-29T17:20:04,0
2042,15677,1388,466,Accident,Accident,2024-09-10T17:01:21,0
2043,15678,95,1105,Driver,Changed mind,2024-07-17T14:41:59,0
2044,15683,1326,173,Driver,Vehicle issue,2024-06-16T21:06:00,0
2045,15694,676,936,Driver,Changed mind,2024-11-06T10:11:05,0
2046,15701,1159,631,Driver,Driver too far,2024-10-22T17:59:01,0
2047,15710,647,507,Driver,Changed mind,2024-04-11T20:44:54,0
2048,15715,1403,1342,Driver,No show,2024-10-26T01:46:32,0
2049,15720,1206,1303,Driver,No show,2024-01-17T20:42:38,0
2050,15722,55,1094,Driver,Driver too far,2024-08-18T02:19:20,0
2051,15732,329,712,Passenger,Driver too far,2024-10-06T08:15:32,0
2052,15740,1066,750,Accident,Accident,2024-06-13T10:40:32,0
2053,15741,608,1429,Driver,No show,2024-09-17T00:02:58,0
2054,15745,517,1,Driver,Vehicle issue,2024-01-18T04:51:34,0
2055,15784,1306,59,Passenger,Vehicle issue,2024-10-09T19:21:53,0
2056,15786,531,712,Driver,No show,2024-04-03T09:05:07,0
2057,15794,1198,269,Passenger,No show,2024-10-29T05:36:58,0
2058,15795,132,1108,Driver,Vehicle issue,2024-09-04T02:10:18,0
2059,15797,1102,466,Driver,Vehicle issue,2024-11-28T07:47:41,0
2060,15798,614,507,Passenger,Vehicle issue,2024-01-12T20:25:07,0
2061,15799,729,1094,Passenger,Vehicle issue,2024-07-06T05:51:46,0
2062,15815,396,1094,Driver,No show,2024-02-03T11:49:41,6.77
2063,15818,557,1224,Passenger,Changed mind,2024-09-23T06:44:12,0
2064,15824,165,957,Driver,No show,2024-12-31T22:32:27,3.37
2065,15834,1289,1108,Passenger,Changed mind,2024-12-19T13:14:29,0
2066,15836,739,1429,Driver,Changed mind,2024-05-01T23:25:28,0
2067,15860,1279,558,Driver,Driver too far,2024-09-01T16:54:51,0
2068,15867,62,750,Driver,Driver too far,2024-03-12T12:04:50,0
2069,15878,661,1094,Driver,Vehicle issue,2024-01-20T10:27:03,3.32
2070,15880,1161,1108,Driver,No show,2024-10-19T09:15:19,0
2071,15881,106,1429,Passenger,Driver too far,2024-11-17T19:37:27,0
2072,15889,762,712,Driver,No show,2024-10-05T17:24:12,8.11
2073,15898,547,72,Passenger,Changed mind,2024-09-17T02:06:28,0
2074,15908,1389,1342,Accident,Accident,2024-10-28T20:36:51,0
2075,15914,1204,72,Driver,Changed mind,2024-02-19T18:14:22,8.03
2076,15956,465,1,Passenger,Vehicle issue,2024-07-16T17:04:18,0
2077,15972,43,1284,Driver,Changed mind,2024-06-22T14:08:54,0
2078,15975,1096,59,Passenger,Changed mind,2024-07-30T09:26:56,0
2079,15982,875,184,Driver,Vehicle issue,2024-04-11T09:35:14,4.99
2080,16003,648,712,Passenger,Changed mind,2024-11-26T17:10:02,0
2081,16004,1000,184,Driver,Driver too far,2024-04-04T17:19:38,0
2082,16010,1321,1124,Passenger,Changed mind,2024-10-17T03:33:15,0
2083,16012,825,184,Driver,Driver too far,2024-04-08T23:30:13,0
2084,16014,129,667,Driver,No show,2024-03-18T15:21:47,0
2085,16028,759,1359,Passenger,No show,2024-12-28T05:14:27,0
2086,16031,102,558,Passenger,Driver too far,2024-04-30T01:26:30,0
2087,16042,459,1073,Passenger,Vehicle issue,2024-10-02T07:11:04,0
2088,16054,531,1,Driver,Changed mind,2024-03-17T03:36:21,0
2089,16069,1291,1342,Accident,Accident,2024-02-01T09:36:20,6.16
2090,16074,1133,750,Passenger,Driver too far,2024-05-31T01:30:57,0
2091,16075,856,59,Driver,Driver too far,2024-08-06T03:54:16,0
2092,16076,1182,1124,Passenger,Vehicle issue,2024-05-10T15:30:19,0
2093,16077,1366,269,Driver,Vehicle issue,2024-11-01T14:01:18,0
2094,16080,947,173,Passenger,No show,2024-02-23T22:16:51,0
2095,16084,1088,1303,Driver,Driver too far,2024-12-08T00:07:56,0
2096,16086,1346,259,Driver,Driver too far,2024-12-04T05:38:08,0
2097,16094,70,1105,Driver,Driver too far,2024-03-07T16:33:46,0
2098,16098,44,1359,Driver,No show,2024-02-11T19:34:17,0
2099,16102,1114,957,Accident,Accident,2024-03-25T11:01:33,6.49
2100,16111,1229,750,Driver,Vehicle issue,2024-01-11T20:53:13,0
2101,16125,62,59,Passenger,Changed mind,2024-05-04T04:04:55,12.8
2102,16131,1233,936,Driver,Vehicle issue,2024-07-22T16:51:21,0
2103,16155,1428,1429,Passenger,Changed mind,2024-06-12T17:17:35,0
2104,16160,26,908,Driver,No show,2024-09-18T08:29:21,0
2105,16163,1439,173,Passenger,Changed mind,2024-11-02T22:14:40,0
2106,16173,247,1224,Accident,Accident,2024-05-02T00:38:15,0
2107,16187,196,1284,Driver,Vehicle issue,2024-06-07T09:31:38,0
2108,16189,907,466,Driver,Vehicle issue,2024-11-08T09:05:20,0
2109,16195,431,1303,Driver,Changed mind,2024-10-13T22:36:53,0
2110,16215,16,1211,Driver,Changed mind,2024-07-29T15:13:56,0
2111,16216,345,712,Accident,Accident,2024-11-08T17:40:37,0
2112,16235,280,1124,Passenger,Vehicle issue,2024-10-19T01:52:16,0
2113,16246,964,1108,Passenger,No show,2024-07-08T09:07:01,0
2114,16254,317,1105,Accident,Accident,2024-03-01T19:26:11,0
2115,16259,501,750,Driver,No show,2024-12-27T11:33:31,0
2116,16262,549,558,Passenger,No show,2024-03-13T14:18:53,0
2117,16278,962,507,Driver,Driver too far,2024-06-12T19:06:38,0
2118,16283,1273,908,Driver,No show,2024-08-29T19:55:54,0
2119,16303,1150,1224,Driver,Changed mind,2024-09-29T05:26:08,0
2120,16313,1100,269,Driver,Changed mind,2024-10-17T21:06:37,0
2121,16322,198,259,Driver,Changed mind,2024-11-18T05:59:09,0
2122,16347,1019,957,Driver,Changed mind,2024-03-29T11:00:36,3.78
2123,16348,1160,1105,Accident,Accident,2024-12-31T19:18:02,0
2124,16353,484,908,Driver,Vehicle issue,2024-12-01T14:09:25,0
2125,16355,669,1359,Passenger,Driver too far,2024-03-06T12:39:51,0
2126,16363,1330,1342,Passenger,Vehicle issue,2024-08-05T16:20:48,7.36
2127,16366,969,750,Driver,Driver too far,2024-02-13T02:18:40,0
2128,16373,1324,269,Driver,Changed mind,2024-10-17T08:37:38,0
2129,16382,48,1359,Driver,No show,2024-03-26T06:37:02,0
2130,16403,1357,750,Driver,Changed mind,2024-02-24T21:17:19,4.8
2131,16435,274,667,Driver,Driver too far,2024-12-05T13:09:26,0
2132,16453,1433,667,Accident,Accident,2024-07-01T07:18:34,0
2133,16460,859,470,Driver,No show,2024-11-06T06:57:12,0
2134,16466,814,936,Passenger,Driver too far,2024-10-15T05:47:41,0
2135,16481,1489,891,Driver,Vehicle issue,2024-07-29T11:27:20,18.71
2136,16499,532,957,Driver,Vehicle issue,2024-02-27T09:43:30,0
2137,16506,834,631,Passenger,Driver too far,2024-10-01T15:05:40,18.4
2138,16515,999,936,Driver,No show,2024-01-15T07:17:42,0
2139,16523,1010,1342,Passenger,Changed mind,2024-05-05T22:41:56,0
2140,16556,1247,908,Driver,Changed mind,2024-01-24T06:34:46,0
2141,16574,611,1108,Driver,Changed mind,2024-03-15T08:03:18,0
2142,16579,920,269,Accident,Accident,2024-02-21T05:46:58,0
2143,16585,1054,269,Driver,Vehicle issue,2024-10-13T04:13:00,0
2144,16587,14,845,Driver,Driver too far,2024-05-31T00:51:25,0
2145,16596,1387,936,Driver,Vehicle issue,2024-07-22T19:22:50,6.22
2146,16609,463,905,Driver,Changed mind,2024-10-11T17:28:24,0
2147,16610,832,957,Driver,No show,2024-09-11T15:03:47,0
2148,16614,889,891,Accident,Accident,2024-08-27T07:46:01,0
2149,16618,1162,1429,Driver,Vehicle issue,2024-10-04T01:39:49,0
2150,16623,720,908,Driver,Vehicle issue,2024-04-02T03:14:49,4.61
2151,16628,99,908,Passenger,Vehicle issue,2024-08-20T23:02:20,0
2152,16640,860,1224,Driver,Changed mind,2024-01-29T19:42:06,0
2153,16642,964,631,Passenger,Vehicle issue,2024-10-20T09:11:45,21.7
2154,16643,1384,1108,Driver,Driver too far,2024-04-14T20:51:50,4.25
2155,16656,546,908,Passenger,Changed mind,2024-07-16T07:45:29,6.87
2156,16666,934,1303,Driver,No show,2024-12-29T13:52:01,0
2157,16670,1147,1094,Driver,Driver too far,2024-12-16T21:39:26,0
2158,16677,345,507,Driver,Vehicle issue,2024-08-12T15:20:22,0
2159,16687,186,363,Accident,Accident,2024-03-13T16:55:32,0
2160,16692,1152,1105,Driver,Vehicle issue,2024-12-18T12:38:35,3.69
2161,16709,935,1094,Passenger,Changed mind,2024-11-23T20:33:54,0
2162,16712,366,558,Driver,Changed mind,2024-01-29T18:11:37,4.28
2163,16729,185,667,Driver,Changed mind,2024-10-14T01:15:48,0
2164,16732,528,59,Driver,Vehicle issue,2024-08-03T11:47:49,0
2165,16734,873,1284,Driver,Changed mind,2024-11-26T09:19:35,4.7
2166,16736,491,712,Driver,No show,2024-12-29T11:35:10,8.89
2167,16753,1260,1073,Driver,No show,2024-04-23T23:43:02,0
2168,16767,390,1224,Driver,Vehicle issue,2024-06-14T04:12:59,8.67
2169,16771,498,1284,Driver,Changed mind,2024-02-24T23:50:53,14.42
2170,16773,660,957,Driver,Driver too far,2024-05-24T19:39:10,0
2171,16790,920,1429,Accident,Accident,2024-11-05T14:39:07,10.74
2172,16806,485,1303,Driver,No show,2024-09-13T17:10:37,0
2173,16808,1333,957,Passenger,Changed mind,2024-09-11T23:58:45,0
2174,16818,925,507,Passenger,Driver too far,2024-04-03T12:14:43,10.06
2175,16824,148,1124,Passenger,No show,2024-02-17T06:24:23,3.66
2176,16829,6,470,Passenger,Changed mind,2024-05-10T16:36:58,0
2177,16834,1023,1359,Passenger,Changed mind,2024-12-21T04:53:44,0
2178,16835,1034,908,Passenger,Vehicle issue,2024-05-26T15:52:17,2.94
2179,16836,241,269,Driver,Driver too far,2024-04-28T17:57:21,0
2180,16846,191,1211,Driver,Changed mind,2024-02-24T19:40:44,0
2181,16894,1113,558,Driver,Changed mind,2024-11-04T15:32:28,0
2182,16900,598,558,Driver,No show,2024-12-09T23:36:42,0
2183,16902,547,976,Passenger,Driver too far,2024-10-07T11:26:31,0
2184,16914,1076,891,Accident,Accident,2024-02-03T07:58:18,3.34
2185,16916,551,173,Passenger,No show,2024-04-23T20:27:52,2.93
2186,16929,159,1105,Driver,No show,2024-09-23T07:44:21,12.62
2187,16931,554,936,Passenger,Driver too far,2024-07-31T04:29:04,0
2188,16933,61,259,Driver,Vehicle issue,2024-04-10T15:32:10,12.18
2189,16956,1206,173,Driver,Driver too far,2024-08-30T15:29:37,0
2190,16960,927,1342,Passenger,No show,2024-12-30T23:22:17,16.02
2191,16964,342,470,Driver,Changed mind,2024-04-02T09:45:52,10.7
2192,16969,1298,72,Driver,No show,2024-11-15T03:43:36,0
2193,16972,754,891,Driver,No show,2024-07-12T02:54:19,0
2194,16984,473,845,Driver,No show,2024-04-16T14:36:34,0
2195,16989,1018,1,Accident,Accident,2024-12-13T19:01:13,61.24
2196,16735,257,1241,Driver,No show,2024-08-07T22:52:06,3.1
2197,16740,1251,203,Driver,Driver too far,2024-12-31T21:04:18,0
2198,16749,789,1078,Accident,Accident,2024-10-31T22:30:42,5.63
2199,16753,818,428,Driver,Changed mind,2024-03-07T06:26:28,0
2200,16769,15,84,Accident,Accident,2024-12-21T15:32:41,0
2201,16782,524,852,Driver,No show,2024-10-25T21:46:11,0
2202,16785,786,1170,Driver,Vehicle issue,2024-02-05T10:19:41,0
2203,16788,810,1471,Passenger,Changed mind,2024-04-09T22:04:54,0
2204,16792,280,164,Driver,Vehicle issue,2024-09-14T16:22:58,0
2205,16803,371,220,Accident,Accident,2024-07-10T20:49:45,0
2206,16808,1293,203,Driver,Vehicle issue,2024-11-07T10:28:56,0
2207,16820,636,414,Passenger,Changed mind,2024-08-28T14:42:08,0
2208,16823,840,995,Passenger,Changed mind,2024-04-19T13:40:32,3.1
2209,16828,712,160,Passenger,Driver too far,2024-01-23T10:14:46,3.47
2210,16835,1321,1471,Passenger,Driver too far,2024-01-05T14:45:56,0
2211,16842,421,1278,Passenger,Vehicle issue,2024-01-11T10:13:46,13.16
2212,16868,785,959,Driver,Driver too far,2024-01-29T13:06:38,0
2213,16877,559,145,Passenger,Changed mind,2024-02-26T08:28:40,0
2214,16883,759,1209,Passenger,No show,2024-05-09T01:43:33,4.94
2215,16894,180,208,Driver,Vehicle issue,2024-07-13T21:14:33,0
2216,16901,257,27,Driver,Vehicle issue,2024-08-18T15:51:40,0
2217,16904,858,84,Driver,No show,2024-03-02T01:41:07,3.1
2218,16909,1272,1315,Driver,Changed mind,2024-08-27T21:01:09,0
2219,16916,1417,525,Accident,Accident,2024-11-23T22:25:31,0
2220,16917,1489,393,Driver,No show,2024-03-09T05:50:45,0
2221,16924,162,125,Passenger,Driver too far,2024-07-16T06:59:37,0
2222,16936,829,474,Driver,No show,2024-04-03T14:21:03,0
2223,16955,650,995,Driver,Changed mind,2024-09-19T19:23:13,0
2224,16961,109,790,Driver,Vehicle issue,2024-06-19T00:18:09,0
2225,16966,1073,995,Passenger,Vehicle issue,2024-03-19T08:38:17,0
2226,16967,376,453,Passenger,No show,2024-09-19T23:28:06,0
2227,16976,1220,120,Driver,Changed mind,2024-01-30T21:28:14,0
2228,16988,1326,852,Driver,Changed mind,2024-07-02T20:13:36,4.24
2229,16991,768,393,Driver,No show,2024-04-05T07:15:00,6.05
2230,16997,869,1078,Driver,No show,2024-11-15T01:48:19,0
2231,16998,353,525,Driver,Vehicle issue,2024-07-23T14:04:40,0
