RideID,PassengerUserID,DriverUserID,DriverID,VehicleID,VehicleType,PickupDistrict,PickupStreet,DropoffDistrict,DropoffStreet,RequestedTime,StartTime,EndTime,DurationMin,DistanceKM,RawFare_BDT,DiscountPercent,DiscountAmount_BDT,FinalFare_BDT,CancellationFee_BDT,Commission_BDT,DriverEarning_BDT,PaymentMethod,PaymentStatus,RideStatus
2538,1483,912,24,24,Bike,Gazipur,Clements Station Rd 13,Gazipur,Weeks Road 15,2023-08-19T19:34:58.481421,2023-08-19T19:37:50,,10,3.22,67.2,0,0,6.72,6.72,1.68,5.04,CancellationCharge,CancellationCharge,CancelledByDriver
2539,773,845,49,49,Bike,Chattogram,Sanders Avenue 252,Chattogram,Mays Bazar 599,2023-08-18T13:52:29.321124,2023-08-18T13:56:33,2023-08-18T14:03:33,7,2.43,56.3,0,0,56.3,0,14.07,42.23,Cash,Paid,Completed
2540,1428,72,15,15,Bike,Chattogram,Butler Access Rd 25,Chattogram,Winters Street 205,2023-06-09T03:13:19.462395,2023-06-09T03:15:51,2023-06-09T03:16:51,1,0.3,29,0,0,29,0,7.25,21.75,Card,Paid,Completed
2541,63,72,15,15,Bike,Chattogram,Lang Avenue 188,Chattogram,Ramirez Avenue 313,2023-12-26T18:46:13.703589,2023-12-26T18:49:32,2023-12-26T19:11:32,22,8.42,131.2,0,0,131.2,0,32.8,98.4,Cash,Paid,Completed
2542,421,987,42,42,Car Lite,Gazipur,Phillips Station Rd 420,Gazipur,Cole Avenue 506,2023-06-22T08:26:44.641609,2023-06-22T08:29:58,2023-06-22T08:34:58,5,2.08,101.6,0,0,101.6,0,25.4,76.2,Card,Paid,Completed
2543,978,712,41,41,Bike,Dhaka,Alvarez Station Rd 292,Dhaka,Osborne Highway 850,2023-02-09T02:00:15.086709,2023-02-09T02:02:13,2023-02-09T02:03:13,1,0.31,29.1,0.251,7.32,21.78,0,5.45,16.33,Pathao Pay,Paid,Completed
2544,74,1108,21,21,Bike,Dhaka,Carpenter Highway 696,Dhaka,Rios Highway 607,2023-04-12T05:17:27.425349,2023-04-12T05:20:21,2023-04-12T06:10:21,50,16.21,237.1,0,0,237.1,0,59.27,177.83,Cash,Paid,Completed
2545,724,667,18,18,Bike,Dhaka,Gonzalez Lane 361,Dhaka,Oneal Street 164,2023-06-15T07:46:55.791974,2023-06-15T07:52:39,2023-06-15T07:58:39,6,1.96,50.6,0,0,50.6,0,12.65,37.95,Cash,Paid,Completed
2546,1137,908,8,8,Bike,Dhaka,Henry Highway 510,Dhaka,Taylor Station Rd 37,2023-01-23T13:47:50.821923,2023-01-23T13:50:30,2023-01-23T14:00:30,10,3.57,70.7,0,0,70.7,0,17.68,53.02,Cash,Paid,Completed
2547,888,1284,9,9,Bike,Dhaka,Bennett Station Rd 184,Dhaka,Brown Street 656,2023-05-03T19:28:33.583033,2023-05-03T19:32:19,2023-05-03T19:45:19,13,4.34,81.4,0.132,10.74,70.66,0,17.66,53,Cash,Paid,Completed
2548,818,908,8,8,Bike,Chattogram,Edwards Station Rd 631,Chattogram,Thompson Station Rd 92,2023-11-20T02:32:45.760058,2023-11-20T02:38:30,2023-11-20T03:09:30,31,9.1,147,0,0,147,0,36.75,110.25,Cash,Paid,Completed
2549,118,799,3,3,Bike,Dhaka,Ramirez Bazar 166,Dhaka,Foley Access Rd 297,2023-06-25T01:10:15.163162,2023-06-25T01:14:42,2023-06-25T01:15:42,1,0.32,29.2,0,0,29.2,0,7.3,21.9,Pathao Pay,Paid,Completed
2550,515,1429,26,26,Car Lite,Dhaka,Bailey Street 246,Dhaka,Whitehead Bazar 530,2023-10-20T12:35:11.464035,2023-10-20T12:40:55,2023-10-20T12:42:55,2,1.06,75.2,0,0,75.2,0,18.8,56.4,Cash,Paid,Completed
2551,1222,1156,34,34,Bike,Dhaka,Garrett Station Rd 292,Dhaka,Oneal Street 164,2023-05-04T11:28:59.243366,2023-05-04T11:34:22,2023-05-04T11:41:22,7,2.16,53.6,0.29,15.53,38.07,0,9.52,28.55,Cash,Paid,Completed
2552,535,987,42,42,Car Lite,Dhaka,Lewis Lane 322,Dhaka,Strickland Station Rd 475,2023-11-04T22:46:28.023851,2023-11-04T22:49:59,,6,3.13,124.6,0.072,8.93,0,0,0,0,N/A,NoCharge,CancelledByDriver
2553,637,750,48,48,Bike,Dhaka,Lambert Avenue 785,Dhaka,Whitehead Bazar 530,2023-01-06T14:10:07.881233,2023-01-06T14:13:20,2023-01-06T14:15:20,2,0.67,33.7,0.191,6.44,27.26,0,6.82,20.44,Cash,Paid,Completed
2554,1454,72,15,15,Bike,Dhaka,Carrillo Street 695,Dhaka,Torres Avenue 890,2023-10-23T06:45:14.476547,2023-10-23T06:48:49,2023-10-23T07:06:49,18,6.3,106,0,0,106,0,26.5,79.5,Cash,Paid,Completed
2555,914,799,3,3,Bike,Dhaka,Livingston Street 162,Dhaka,Miller Street 445,2023-09-03T17:39:44.085387,2023-09-03T17:43:03,,19,6.8,112,0.299,33.47,11.2,11.2,2.8,8.4,CancellationCharge,CancellationCharge,CancelledByPassenger
2556,37,987,42,42,Car Lite,Chattogram,Chung Access Rd 281,Chattogram,Perry Street 312,2023-03-24T12:07:25.794658,2023-03-24T12:12:01,2023-03-24T12:31:01,19,9.96,287.2,0,0,287.2,0,71.8,215.4,Cash,Paid,Completed
2557,1390,350,13,13,Bike,Chattogram,Sanders Avenue 252,Chattogram,Carter Highway 433,2023-01-09T06:55:57.915911,2023-01-09T06:58:12,2023-01-09T07:09:12,11,3.61,72.1,0,0,72.1,0,18.02,54.08,Cash,Paid,Completed
2558,950,905,46,46,Bike,Chattogram,Santana Bazar 661,Chattogram,Barnes Station Rd 651,2023-01-04T07:22:58.860912,2023-01-04T07:26:40,2023-01-04T07:48:40,22,6.04,107.4,0.092,9.85,97.55,0,24.39,73.16,Cash,Paid,Completed
2559,168,1073,36,36,Bike,Dhaka,Glass Avenue 837,Dhaka,Russell Lane 607,2023-05-07T11:42:02.605289,2023-05-07T11:46:50,2023-05-07T11:48:50,2,0.66,33.6,0.257,8.65,24.95,0,6.24,18.71,Cash,Paid,Completed
2560,1497,319,51,51,Car Lite,Dhaka,Peters Road 784,Dhaka,Juarez Bazar 278,2023-12-06T08:49:42.026443,2023-12-06T08:54:25,2023-12-06T09:24:25,30,16.46,439.2,0,0,439.2,0,109.8,329.4,Pathao Pay,Paid,Completed
2561,943,1108,21,21,Bike,Dhaka,Kirby Road 565,Dhaka,Reid Road 100,2023-11-09T04:09:03.724964,2023-11-09T04:12:42,2023-11-09T04:35:42,23,7.68,124.8,0.22,27.44,97.36,0,24.34,73.02,Cash,Paid,Completed
2562,1129,936,31,31,Car Lite,Dhaka,Moore Avenue 730,Dhaka,Rogers Street 403,2023-02-13T00:19:41.057682,2023-02-13T00:23:50,2023-02-13T00:25:50,2,1.04,74.8,0.199,14.91,59.89,0,14.97,44.92,Cash,Paid,Completed
2563,990,470,5,5,Car Lite,Dhaka,Fischer Street 268,Dhaka,George Road 346,2023-03-15T12:43:07.084397,2023-03-15T12:48:12,2023-03-15T12:52:12,4,2.18,101.6,0.141,14.31,87.29,0,21.82,65.47,Cash,Paid,Completed
2564,376,1124,23,23,Bike,Dhaka,Garner Highway 204,Dhaka,Morris Access Rd 91,2023-06-22T04:45:09.887597,2023-06-22T04:48:36,2023-06-22T04:50:36,2,0.57,32.7,0,0,32.7,0,8.18,24.52,Cash,Paid,Completed
2565,1283,1311,37,37,Bike,Dhaka,Pearson Avenue 598,Dhaka,Rios Avenue 144,2023-01-19T20:17:02.028789,2023-01-19T20:20:18,2023-01-19T20:21:18,1,0.33,29.3,0,0,29.3,0,7.33,21.97,Pathao Pay,Paid,Completed
2566,527,319,51,51,Car Lite,Dhaka,Cooper Road 85,Dhaka,Mckee Access Rd 898,2023-04-01T04:27:25.743312,2023-04-01T04:28:46,2023-04-01T04:29:46,1,0.5,62,0.157,9.73,52.27,0,13.07,39.2,Pathao Pay,Paid,Completed
2567,128,1106,43,43,Bike,Dhaka,Allen Street 18,Dhaka,Mendez Station Rd 832,2023-06-10T15:58:10.007920,2023-06-10T16:02:11,,16,6.13,102.3,0,0,0,0,0,0,N/A,NoCharge,CancelledByAccident
2568,1240,72,15,15,Bike,Dhaka,Williams Street 587,Dhaka,Lopez Road 627,2023-04-11T15:41:07.213482,2023-04-11T15:42:13,2023-04-11T16:44:13,62,20.04,287.4,0.171,49.21,238.19,0,59.55,178.64,Cash,Paid,Completed
2569,633,750,48,48,Bike,Gazipur,Olson Avenue 430,Gazipur,Brown Lane 674,2023-10-17T12:54:09.204013,2023-10-17T12:59:20,2023-10-17T13:05:20,6,2.35,54.5,0,0,54.5,0,13.62,40.88,Cash,Paid,Completed
2570,763,1284,9,9,Bike,Sylhet,Morris Highway 2,Sylhet,Rivers Street 195,2023-04-19T07:27:02.471268,2023-04-19T07:30:11,2023-04-19T07:38:11,8,2.85,61.5,0.129,7.95,53.55,0,13.39,40.16,Pathao Pay,Paid,Completed
2571,1360,1284,9,9,Bike,Gazipur,Cross Street 175,Gazipur,Knight Street 33,2023-06-06T06:49:39.056224,2023-06-06T06:54:19,2023-06-06T07:19:19,25,8.8,138,0.117,16.19,121.81,0,30.45,91.36,Cash,Paid,Completed
2572,1416,1156,34,34,Bike,Dhaka,Kelley Road 542,Dhaka,Reese Lane 383,2023-10-18T06:33:34.535496,2023-10-18T06:39:20,2023-10-18T06:47:20,8,2.94,62.4,0,0,62.4,0,15.6,46.8,Cash,Paid,Completed
2573,529,936,31,31,Car Lite,Gazipur,Gonzalez Street 339,Gazipur,Reynolds Access Rd 703,2023-06-12T07:40:02.449827,2023-06-12T07:43:53,2023-06-12T07:56:53,13,6.95,215,0,0,215,0,53.75,161.25,Cash,Paid,Completed
2574,998,1073,36,36,Bike,Sylhet,Cortez Station Rd 834,Sylhet,Thompson Highway 698,2023-10-22T03:39:21.882953,2023-10-22T03:42:26,2023-10-22T04:04:26,22,6.9,116,0.182,21.07,94.93,0,23.73,71.2,Cash,Paid,Completed
2575,328,1079,12,12,Bike,Chattogram,Hanna Street 725,Chattogram,Howe Highway 34,2023-10-09T03:13:32.701592,2023-10-09T03:16:27,,1,0.38,29.8,0.291,8.66,0,0,0,0,N/A,NoCharge,CancelledByDriver
2576,830,1079,12,12,Bike,Chattogram,Rivera Highway 684,Chattogram,Pena Road 124,2023-05-16T08:21:39.886067,2023-05-16T08:25:08,2023-05-16T08:29:08,4,1.22,41.2,0,0,41.2,0,10.3,30.9,Cash,Paid,Completed
2577,588,470,5,5,Car Lite,Dhaka,Hall Road 893,Dhaka,Coleman Highway 760,2023-11-24T12:11:21.279282,2023-11-24T12:14:29,2023-11-24T12:15:29,1,0.51,62.2,0,0,62.2,0,15.55,46.65,Cash,Paid,Completed
2578,490,1124,23,23,Bike,Dhaka,Snyder Street 677,Dhaka,Berry Access Rd 500,2023-06-06T05:59:24.128023,2023-06-06T06:03:11,2023-06-06T06:18:11,15,4.76,87.6,0,0,87.6,0,21.9,65.7,Cash,Paid,Completed
2579,643,635,40,40,Bike,Dhaka,English Bazar 594,Dhaka,Brown Avenue 197,2023-01-04T12:29:46.105567,2023-01-04T12:33:11,2023-01-04T12:49:11,16,5.84,99.4,0,0,99.4,0,24.85,74.55,Cash,Paid,Completed
2580,927,987,42,42,Car Lite,Dhaka,Martinez Station Rd 350,Dhaka,Brown Highway 470,2023-02-24T02:06:27.578398,2023-02-24T02:11:59,2023-02-24T02:23:59,12,6.31,200.2,0,0,200.2,0,50.05,150.15,Cash,Paid,Completed
2581,818,976,19,19,Bike,Dhaka,Grant Bazar 678,Dhaka,Santos Bazar 411,2023-08-31T18:20:40.154746,2023-08-31T18:25:04,2023-08-31T18:30:04,5,1.55,45.5,0,0,45.5,0,11.38,34.12,Cash,Paid,Completed
2582,1414,59,14,14,Car Lite,Dhaka,Moreno Avenue 726,Dhaka,Wilson Street 773,2023-06-02T14:17:43.330201,2023-06-02T14:23:17,2023-06-02T14:33:17,10,4.67,163.4,0.263,42.97,120.43,0,30.11,90.32,Cash,Paid,Completed
2583,835,259,10,10,Bike,Dhaka,Weaver Station Rd 525,Dhaka,Williams Bazar 373,2023-07-19T16:09:05.941844,2023-07-19T16:13:14,2023-07-19T17:04:14,51,16.54,241.4,0,0,241.4,0,60.35,181.05,Cash,Paid,Completed
2584,1346,507,6,6,Bike,Dhaka,Brown Lane 453,Dhaka,Ray Road 416,2023-06-18T04:48:11.481100,2023-06-18T04:51:06,2023-06-18T05:09:06,18,6.33,106.3,0,0,106.3,0,26.57,79.73,Pathao Pay,Paid,Completed
2585,130,905,46,46,Bike,Gazipur,Reynolds Access Rd 703,Gazipur,Jones Street 651,2023-09-25T20:08:10.251739,2023-09-25T20:13:26,2023-09-25T20:15:26,2,0.71,34.1,0,0,34.1,0,8.53,25.57,Card,Paid,Completed
2586,649,470,5,5,Car Lite,Chattogram,Harrison Road 465,Chattogram,Tucker Street 781,2023-04-23T15:53:10.463099,2023-04-23T15:58:04,2023-04-23T16:00:04,2,1.07,75.4,0.204,15.37,60.03,0,15.01,45.02,Card,Paid,Completed
2587,746,470,5,5,Car Lite,Gazipur,Mcneil Access Rd 534,Gazipur,Thomas Street 742,2023-10-24T15:07:04.316103,2023-10-24T15:12:11,2023-10-24T15:14:11,2,1,74,0.146,10.78,63.22,0,15.8,47.42,Card,Paid,Completed
2588,128,1079,12,12,Bike,Chattogram,Ellison Station Rd 323,Chattogram,Edwards Street 24,2023-12-03T10:30:42.764930,2023-12-03T10:32:54,2023-12-03T10:33:54,1,0.33,29.3,0.115,3.38,25.92,0,6.48,19.44,Cash,Paid,Completed
2589,223,22,53,53,Bike,Chattogram,Barron Station Rd 437,Chattogram,Rodriguez Station Rd 460,2023-10-07T06:03:05.436264,2023-10-07T06:05:04,2023-10-07T06:19:04,14,5.02,89.2,0,0,89.2,0,22.3,66.9,Cash,Paid,Completed
2590,678,936,31,31,Car Lite,Dhaka,Jones Avenue 602,Dhaka,Barron Road 132,2023-12-06T06:49:11.582477,2023-12-06T06:55:06,2023-12-06T07:33:06,38,15.86,443.2,0,0,443.2,0,110.8,332.4,Cash,Paid,Completed
2591,735,667,18,18,Bike,Dhaka,Yates Lane 407,Dhaka,Hamilton Bazar 477,2023-10-16T08:52:10.558658,2023-10-16T08:56:06,2023-10-16T09:08:06,12,3.89,75.9,0,0,75.9,0,18.98,56.92,Cash,Paid,Completed
2592,794,1342,2,2,Car Lite,Chattogram,Fritz Bazar 771,Chattogram,Watts Road 739,2023-03-07T14:26:03.080070,2023-03-07T14:32:54,2023-03-07T14:40:54,8,3.59,137.8,0,0,137.8,0,34.45,103.35,Cash,Paid,Completed
2593,944,582,7,7,Bike,Dhaka,Morales Street 826,Dhaka,Castro Access Rd 582,2023-04-09T02:10:51.556071,2023-04-09T02:13:48,2023-04-09T02:16:48,3,0.95,37.5,0.241,9.04,28.46,0,7.12,21.34,Cash,Paid,Completed
2594,140,269,11,11,Car Plus,Dhaka,Smith Lane 724,Dhaka,Mcintyre Access Rd 761,2023-08-07T14:36:32.697075,2023-08-07T14:40:16,2023-08-07T14:48:16,8,5.54,265.2,0,0,265.2,0,66.3,198.9,Cash,Paid,Completed
2595,1430,1073,36,36,Bike,Dhaka,King Road 301,Dhaka,Hall Lane 406,2023-01-29T01:08:27.316790,2023-01-29T01:11:06,2023-01-29T01:43:06,32,9.06,147.6,0,0,147.6,0,36.9,110.7,Cash,Paid,Completed
2596,1166,173,1,1,Bike,Gazipur,Mosley Access Rd 782,Gazipur,Romero Avenue 94,2023-02-16T16:13:59.233070,2023-02-16T16:19:42,2023-02-16T16:20:42,1,0.34,29.4,0,0,29.4,0,7.35,22.05,Pathao Pay,Paid,Completed
2597,288,667,18,18,Bike,Chattogram,Edwards Street 24,Chattogram,Lopez Highway 884,2023-10-19T04:54:00.660811,2023-10-19T04:58:29,2023-10-19T05:03:29,5,1.79,47.9,0.255,12.19,35.71,0,8.93,26.78,Cash,Paid,Completed
2598,356,1293,32,32,Bike,Chattogram,Guerra Access Rd 239,Chattogram,Kennedy Lane 887,2023-04-08T07:43:19.037499,2023-04-08T07:47:03,2023-04-08T08:35:03,48,17.19,244.9,0,0,244.9,0,61.23,183.67,Cash,Paid,Completed
2599,101,845,49,49,Bike,Dhaka,Bonilla Access Rd 383,Dhaka,Mckee Access Rd 898,2023-12-21T09:50:56.191941,2023-12-21T09:58:36,2023-12-21T10:10:36,12,4.13,78.3,0,0,78.3,0,19.57,58.73,Cash,Paid,Completed
2600,327,1,54,54,Car Lite,Dhaka,Davis Bazar 509,Dhaka,Brown Street 722,2023-10-12T00:33:54.717740,2023-10-12T00:36:14,2023-10-12T00:56:14,20,10.13,292.6,0,0,292.6,0,73.15,219.45,Cash,Paid,Completed
2601,203,976,19,19,Bike,Chattogram,Gray Highway 317,Chattogram,Barker Bazar 613,2023-08-05T04:04:16.407813,2023-08-05T04:07:19,2023-08-05T04:20:19,13,3.7,75,0,0,75,0,18.75,56.25,Pathao Pay,Paid,Completed
2602,575,1106,43,43,Bike,Chattogram,Myers Road 689,Chattogram,Martin Road 520,2023-07-18T12:15:25.304710,2023-07-18T12:20:01,,7,2.67,58.7,0.057,3.34,0,0,0,0,N/A,NoCharge,CancelledByPassenger
2603,360,582,7,7,Bike,Dhaka,Phillips Highway 360,Dhaka,Bailey Road 137,2023-01-24T01:10:22.885346,2023-01-24T01:13:05,,10,3.15,66.5,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
2604,530,905,46,46,Bike,Dhaka,Moore Bazar 261,Dhaka,Bishop Bazar 702,2023-01-04T20:05:39.049214,2023-01-04T20:08:31,2023-01-04T20:30:31,22,7.03,117.3,0,0,117.3,0,29.32,87.98,Cash,Paid,Completed
2605,1033,845,49,49,Bike,Chattogram,Pacheco Highway 755,Chattogram,Blair Lane 350,2023-03-22T19:40:40.408757,2023-03-22T19:42:05,2023-03-22T20:08:05,26,8.86,139.6,0,0,139.6,0,34.9,104.7,Cash,Paid,Completed
2606,617,319,51,51,Car Lite,Chattogram,Hobbs Street 666,Chattogram,Ramirez Avenue 313,2023-07-02T12:18:15.238147,2023-07-02T12:22:36,2023-07-02T12:24:36,2,0.96,73.2,0,0,73.2,0,18.3,54.9,Cash,Paid,Completed
2607,1063,712,41,41,Bike,Dhaka,Martinez Avenue 95,Dhaka,Thomas Street 759,2023-03-01T17:57:14.428299,2023-03-01T17:59:25,2023-03-01T18:04:25,5,1.87,48.7,0,0,48.7,0,12.18,36.52,Cash,Paid,Completed
2608,774,908,8,8,Bike,Dhaka,Johnson Highway 122,Dhaka,Hunter Lane 124,2023-06-06T04:14:22.000951,2023-06-06T04:20:42,2023-06-06T04:33:42,13,3.86,76.6,0,0,76.6,0,19.15,57.45,Cash,Paid,Completed
2609,914,1105,27,27,Bike,Chattogram,Mejia Lane 362,Chattogram,Garcia Bazar 241,2023-08-06T17:28:21.405359,2023-08-06T17:31:53,2023-08-06T17:58:53,27,8.38,135.8,0,0,135.8,0,33.95,101.85,Cash,Paid,Completed
2610,1178,470,5,5,Car Lite,Chattogram,Sellers Lane 660,Chattogram,Collins Road 862,2023-04-07T12:01:46.405693,2023-04-07T12:07:38,2023-04-07T12:31:38,24,11.48,327.6,0,0,327.6,0,81.9,245.7,Cash,Paid,Completed
2611,26,59,14,14,Car Lite,Chattogram,Martinez Bazar 248,Chattogram,Marshall Avenue 447,2023-08-31T09:08:13.155425,2023-08-31T09:12:20,2023-08-31T09:18:20,6,3.05,123,0,0,123,0,30.75,92.25,Pathao Pay,Paid,Completed
2612,734,350,13,13,Bike,Dhaka,Rodriguez Lane 375,Dhaka,Yang Lane 117,2023-03-12T05:30:42.438366,2023-03-12T05:33:18,2023-03-12T05:51:18,18,6.19,104.9,0,0,104.9,0,26.23,78.67,Cash,Paid,Completed
2613,537,635,40,40,Bike,Dhaka,Simmons Road 638,Dhaka,Griffith Lane 613,2023-11-11T10:44:08.859521,2023-11-11T10:45:52,2023-11-11T10:47:52,2,0.63,33.3,0,0,33.3,0,8.32,24.98,Cash,Paid,Completed
2614,1313,799,3,3,Bike,Chattogram,Paul Highway 246,Chattogram,Flowers Avenue 843,2023-08-12T15:57:29.636846,2023-08-12T15:59:47,2023-08-12T16:03:47,4,1.5,44,0.128,5.61,38.39,0,9.6,28.79,Pathao Pay,Paid,Completed
2615,1018,1211,29,29,Bike,Dhaka,Wilkerson Highway 392,Dhaka,Burke Road 325,2023-04-01T11:47:34.892881,2023-04-01T11:51:04,,3,1.05,38.5,0.101,3.9,0,0,0,0,N/A,NoCharge,CancelledByPassenger
2616,44,976,19,19,Bike,Dhaka,Richards Road 403,Dhaka,Bryant Road 292,2023-11-11T17:01:27.425952,2023-11-11T17:05:02,,18,5.01,93.1,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
2617,341,622,52,52,Bike,Dhaka,Mckay Road 68,Dhaka,Navarro Bazar 556,2023-02-10T09:57:12.772633,2023-02-10T10:02:38,,18,6.44,107.4,0,0,10.74,10.74,2.69,8.05,CancellationCharge,CancellationCharge,CancelledByDriver
2618,213,277,25,25,Bike,Dhaka,Cooper Lane 839,Dhaka,Miller Station Rd 245,2023-05-05T09:07:38.704052,2023-05-05T09:10:35,,4,1.33,42.3,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
2619,703,1211,29,29,Bike,Dhaka,Simmons Bazar 180,Dhaka,Gray Access Rd 184,2023-08-04T21:34:10.543878,2023-08-04T21:39:32,2023-08-04T21:40:32,1,0.31,29.1,0,0,29.1,0,7.28,21.82,Cash,Paid,Completed
2620,1248,1,54,54,Car Lite,Dhaka,Lewis Road 241,Dhaka,Sharp Avenue 329,2023-02-15T16:41:41.666192,2023-02-15T16:44:55,2023-02-15T16:54:55,10,4.55,161,0,0,161,0,40.25,120.75,Cash,Paid,Completed
2621,348,731,17,17,Bike,Gazipur,Smith Avenue 515,Gazipur,Bryant Street 335,2023-08-13T06:08:40.709615,2023-08-13T06:14:35,2023-08-13T06:33:35,19,6.52,109.2,0,0,109.2,0,27.3,81.9,Cash,Paid,Completed
2622,1192,533,50,50,Bike,Chattogram,Mckinney Access Rd 419,Chattogram,Williams Lane 122,2023-05-10T23:53:39.983821,2023-05-10T23:57:07,2023-05-10T23:58:07,1,0.35,29.5,0,0,29.5,0,7.38,22.12,Cash,Paid,Completed
2623,429,908,8,8,Bike,Gazipur,Hayes Avenue 54,Gazipur,Weeks Road 15,2023-07-25T16:17:29.047459,2023-07-25T16:20:39,2023-07-25T16:25:39,5,1.8,48,0,0,48,0,12,36,Cash,Paid,Completed
2624,572,750,48,48,Bike,Chattogram,Winters Street 205,Chattogram,Robinson Access Rd 113,2023-04-29T14:40:42.126886,2023-04-29T14:46:27,2023-04-29T14:47:27,1,0.33,29.3,0.244,7.14,22.16,0,5.54,16.62,Card,Paid,Completed
2625,87,1211,29,29,Bike,Dhaka,Martinez Bazar 297,Dhaka,Jones Bazar 64,2023-10-26T12:59:49.260977,2023-10-26T13:05:33,2023-10-26T13:16:33,11,3.76,73.6,0.233,17.17,56.43,0,14.11,42.32,Cash,Paid,Completed
2626,963,59,14,14,Car Lite,Dhaka,Barber Access Rd 47,Dhaka,Hernandez Station Rd 819,2023-10-16T09:50:51.316225,2023-10-16T09:54:46,2023-10-16T09:55:46,1,0.53,62.6,0,0,62.6,0,15.65,46.95,Cash,Paid,Completed
2627,1268,936,31,31,Car Lite,Gazipur,Mosley Access Rd 782,Gazipur,Dixon Street 426,2023-09-25T19:57:37.578439,2023-09-25T20:02:09,2023-09-25T20:36:09,34,19.49,507.8,0,0,507.8,0,126.95,380.85,Cash,Paid,Completed
2628,1192,184,45,45,Bike,Chattogram,Pugh Access Rd 791,Chattogram,Robinson Bazar 587,2023-09-17T00:45:47.884404,2023-09-17T00:51:15,2023-09-17T00:52:15,1,0.35,29.5,0,0,29.5,0,7.38,22.12,Cash,Paid,Completed
2629,253,1073,36,36,Bike,Dhaka,Wilkins Highway 627,Dhaka,Burgess Access Rd 120,2023-05-06T18:04:35.141162,2023-05-06T18:09:06,2023-05-06T18:21:06,12,4.16,78.6,0.106,8.34,70.26,0,17.57,52.69,Cash,Paid,Completed
2630,800,319,51,51,Car Lite,Dhaka,Hart Avenue 664,Dhaka,Serrano Access Rd 486,2023-01-23T20:38:24.219449,2023-01-23T20:43:50,,54,29.51,748.2,0,0,0,0,0,0,N/A,NoCharge,CancelledByPassenger
2631,3,1211,29,29,Bike,Chattogram,Carlson Lane 158,Chattogram,Robinson Avenue 49,2023-02-12T21:48:31.497767,2023-02-12T21:55:37,2023-02-12T22:06:37,11,3.8,74,0,0,74,0,18.5,55.5,Cash,Paid,Completed
2632,20,1105,27,27,Bike,Sylhet,Taylor Station Rd 647,Sylhet,Roach Access Rd 128,2023-12-06T04:06:37.954102,2023-12-06T04:10:27,2023-12-06T04:13:27,3,1.06,38.6,0,0,38.6,0,9.65,28.95,Cash,Paid,Completed
2633,1463,976,19,19,Bike,Gazipur,Schmidt Station Rd 647,Gazipur,Mitchell Lane 517,2023-03-23T19:27:16.409805,2023-03-23T19:29:10,2023-03-23T19:30:10,1,0.33,29.3,0,0,29.3,0,7.33,21.97,Cash,Paid,Completed
2634,304,750,48,48,Bike,Dhaka,Thomas Avenue 260,Dhaka,Bowers Highway 153,2023-05-16T01:06:52.326205,2023-05-16T01:10:43,2023-05-16T01:17:43,7,2.24,54.4,0,0,54.4,0,13.6,40.8,Card,Paid,Completed
2635,886,634,4,4,Bike,Dhaka,House Highway 48,Dhaka,Rios Highway 607,2023-11-17T20:19:20.360250,2023-11-17T20:22:47,,10,2.98,64.8,0,0,0,0,0,0,N/A,NoCharge,CancelledByDriver
2636,71,1106,43,43,Bike,Chattogram,Hall Station Rd 197,Chattogram,Love Lane 151,2023-11-12T18:54:54.223085,2023-11-12T19:01:34,2023-11-12T19:02:34,1,0.33,29.3,0,0,29.3,0,7.33,21.97,Cash,Paid,Completed
2637,1353,1079,12,12,Bike,Dhaka,Jordan Lane 337,Dhaka,Hartman Lane 511,2023-04-18T20:23:55.187413,2023-04-18T20:30:08,2023-04-18T20:59:08,29,10.54,159.4,0.225,35.92,123.48,0,30.87,92.61,Card,Paid,Completed
2638,992,1073,36,36,Bike,Gazipur,Ingram Access Rd 173,Gazipur,Watson Lane 817,2023-09-16T11:03:41.813045,2023-09-16T11:11:02,2023-09-16T11:18:02,7,2.47,56.7,0,0,56.7,0,14.18,42.52,Cash,Paid,Completed
2639,1187,845,49,49,Bike,Chattogram,Cochran Access Rd 493,Chattogram,Ryan Highway 750,2023-12-30T06:12:50.611855,2023-12-30T06:18:29,2023-12-30T06:20:29,2,0.64,33.4,0,0,33.4,0,8.35,25.05,Cash,Paid,Completed
2640,738,1106,43,43,Bike,Dhaka,Sandoval Lane 838,Dhaka,Richardson Road 882,2023-05-22T21:41:32.191436,2023-05-22T21:44:32,2023-05-22T21:49:32,5,1.62,46.2,0,0,46.2,0,11.55,34.65,Cash,Paid,Completed
2641,1434,1310,38,38,Car Plus,Dhaka,Jenkins Lane 886,Dhaka,Young Street 464,2023-08-15T05:33:20.161139,2023-08-15T05:39:23,2023-08-15T05:41:23,2,1.35,121.5,0.283,34.44,87.06,0,21.77,65.29,Cash,Paid,Completed
2642,665,363,28,28,Car Lite,Dhaka,Hernandez Lane 634,Dhaka,Mclaughlin Avenue 756,2023-01-10T16:35:32.819779,2023-01-10T16:36:12,2023-01-10T16:37:12,1,0.48,61.6,0,0,61.6,0,15.4,46.2,Cash,Paid,Completed
